"","locus","chi2","df","Pr.chi2","Pr.exact","pop"
"2006","AGBro337",0.12,1,0.729034489538804,1,"Westhoek vissersdorp2020"
"2007","AGBro35",0.12,1,0.729034489538804,1,"Westhoek vissersdorp2020"
"2008","AGBro375",0.222222222222222,1,0.637351888233937,1,"Westhoek vissersdorp2020"
"2009","AGBro403",6,6,0.423190081126844,1,"Westhoek vissersdorp2020"
"2010","AGBro419",0.12,1,0.729034489538804,1,"Westhoek vissersdorp2020"
"2011","AGBro467",2,3,0.572406704470879,1,"Westhoek vissersdorp2020"
"2012","AGBro480",0.75,3,0.861385080404542,1,"Westhoek vissersdorp2020"
"2013","AGBro487",3,1,0.0832645166635505,0.178,"Westhoek vissersdorp2020"
"2014","AGBro57",0,0,1,1,"Westhoek vissersdorp2020"
"2015","AGBro76",0.75,3,0.861385080404542,1,"Westhoek vissersdorp2020"
"2016","AGBro9",4,3,0.261464129949111,0.344,"Westhoek vissersdorp2020"
"2017","AGBro110",3.75,3,0.289755781193384,0.507,"Witte Burg2020"
"2018","AGBro111",4.23111111111111,10,0.936319434312794,1,"Witte Burg2020"
"2019","AGBro116",4.23809523809524,3,0.2368753978971,0.244,"Witte Burg2020"
"2020","AGBro12",6.97619047619048,6,0.323054709502719,0.144,"Witte Burg2020"
"2021","AGBro138",0.63,1,0.427355313897808,0.425,"Witte Burg2020"
"2022","AGBro144",10.3055555555556,6,0.112360244860709,0.042,"Witte Burg2020"
"2023","AGBro153",0.520661157024794,3,0.91432935610112,1,"Witte Burg2020"
"2024","AGBro16",0,0,1,1,"Witte Burg2020"
"2025","AGBro161",2.2575,3,0.5207116346598,0.619,"Witte Burg2020"
"2026","AGBro20",0.0495867768595041,1,0.823783878853929,1,"Witte Burg2020"
"2027","AGBro218",1.28571428571429,1,0.256839257957857,0.516,"Witte Burg2020"
"2028","AGBro227",2.81632653061225,3,0.420819326774472,0.634,"Witte Burg2020"
"2029","AGBro234",2.20888888888889,3,0.530199660164968,0.593,"Witte Burg2020"
"2030","AGBro266",0.63,1,0.427355313897808,0.432,"Witte Burg2020"
"2031","AGBro299",2.16049382716049,3,0.539771714035575,1,"Witte Burg2020"
"2032","AGBro307",3.57142857142857,1,0.058781721355359,0.134,"Witte Burg2020"
"2033","AGBro32",0.0311111111111111,1,0.85999272880081,1,"Witte Burg2020"
"2034","AGBro337",0.194444444444445,1,0.659243003692631,1,"Witte Burg2020"
"2035","AGBro35",0,0,1,1,"Witte Burg2020"
"2036","AGBro375",0.63,1,0.427355313897808,0.429,"Witte Burg2020"
"2037","AGBro403",15.2857142857143,15,0.431039241563968,0.092,"Witte Burg2020"
"2038","AGBro419",7.64625850340136,3,0.0539171702714804,0.03,"Witte Burg2020"
"2039","AGBro467",19.25,15,0.202627835575983,0.034,"Witte Burg2020"
"2040","AGBro480",8.03571428571429,6,0.235498449145118,0.162,"Witte Burg2020"
"2041","AGBro487",2.2575,3,0.5207116346598,0.615,"Witte Burg2020"
"2042","AGBro57",6,1,0.0143058784354296,0.03,"Witte Burg2020"
"2043","AGBro76",1.3968253968254,3,0.706279044349879,1,"Witte Burg2020"
"2044","AGBro9",21.25,21,0.443770191263885,0.633,"Witte Burg2020"
"2045","AGBro110",5.40740740740741,3,0.144282768392254,0.267,"Zwinbosjes-grazed2020"
"2046","AGBro111",8.03305785123967,10,0.62560776831293,0.404,"Zwinbosjes-grazed2020"
"2047","AGBro116",1.75,3,0.625875453460573,0.413,"Zwinbosjes-grazed2020"
"2048","AGBro12",15.46,10,0.11616931414563,0.029,"Zwinbosjes-grazed2020"
"2049","AGBro138",0.0355555555555556,1,0.850436268312347,1,"Zwinbosjes-grazed2020"
"2050","AGBro144",2.72222222222222,3,0.436464060611585,0.702,"Zwinbosjes-grazed2020"
"2051","AGBro153",3.52,3,0.318177436917803,0.335,"Zwinbosjes-grazed2020"
"2052","AGBro16",0.520661157024793,1,0.470559787433862,1,"Zwinbosjes-grazed2020"
"2053","AGBro161",3.0625,3,0.382088929620425,0.17,"Zwinbosjes-grazed2020"
"2054","AGBro20",6,1,0.0143058784354296,0.089,"Zwinbosjes-grazed2020"
"2055","AGBro218",0.369614512471655,3,0.946445359627839,1,"Zwinbosjes-grazed2020"
"2056","AGBro227",0.0414201183431953,1,0.838729137404802,1,"Zwinbosjes-grazed2020"
"2057","AGBro234",1.70448979591837,3,0.635936072944834,0.846,"Zwinbosjes-grazed2020"
"2058","AGBro266",0,0,1,1,"Zwinbosjes-grazed2020"
"2059","AGBro299",2.28798185941043,6,0.891400472051086,1,"Zwinbosjes-grazed2020"
"2060","AGBro307",0,1,1,1,"Zwinbosjes-grazed2020"
"2061","AGBro32",5.07142857142857,3,0.166640892572209,0.119,"Zwinbosjes-grazed2020"
"2062","AGBro337",0.140625,1,0.707660466654553,1,"Zwinbosjes-grazed2020"
"2063","AGBro35",0.0355555555555556,1,0.850436268312347,1,"Zwinbosjes-grazed2020"
"2064","AGBro375",0.256535672120088,1,0.612510247035846,1,"Zwinbosjes-grazed2020"
"2065","AGBro403",8.04,10,0.624929663842591,0.613,"Zwinbosjes-grazed2020"
"2066","AGBro419",11.5555555555556,6,0.0726507482264979,0.077,"Zwinbosjes-grazed2020"
"2067","AGBro467",1.75,3,0.625875453460573,0.44,"Zwinbosjes-grazed2020"
"2068","AGBro480",12.0277777777778,6,0.0613519775622808,0.15,"Zwinbosjes-grazed2020"
"2069","AGBro487",2.72222222222222,3,0.436464060611585,0.252,"Zwinbosjes-grazed2020"
"2070","AGBro57",0,0,1,1,"Zwinbosjes-grazed2020"
"2071","AGBro76",0,1,1,1,"Zwinbosjes-grazed2020"
"2072","AGBro9",10,10,0.440493285065212,0.319,"Zwinbosjes-grazed2020"
"2073","AGBro110",5.72444444444445,6,0.454754880377325,0.325,"Westhoek Zuid2020"
"2074","AGBro111",13.7755102040816,10,0.183479734943293,0.13,"Westhoek Zuid2020"
"2075","AGBro116",0.257751479289941,1,0.611669143863938,1,"Westhoek Zuid2020"
"2076","AGBro12",13.7777777777778,10,0.183371288901956,0.086,"Westhoek Zuid2020"
"2077","AGBro138",2.25,1,0.133614402537715,0.167,"Westhoek Zuid2020"
"2078","AGBro144",11.8611111111111,10,0.294459391129877,0.156,"Westhoek Zuid2020"
"2079","AGBro153",7.23347107438016,3,0.0648170678934215,0.023,"Westhoek Zuid2020"
"2080","AGBro16",0,0,1,1,"Westhoek Zuid2020"
"2081","AGBro161",0.677685950413223,3,0.878439461432762,1,"Westhoek Zuid2020"
"2082","AGBro20",0,0,1,1,"Westhoek Zuid2020"
"2083","AGBro218",0.64,3,0.887217281585166,1,"Westhoek Zuid2020"
"2084","AGBro227",0.0414201183431953,1,0.838729137404802,1,"Westhoek Zuid2020"
"2085","AGBro234",4.5,3,0.212290287360133,0.324,"Westhoek Zuid2020"
"2086","AGBro266",0.256535672120088,1,0.612510247035846,1,"Westhoek Zuid2020"
"2087","AGBro299",1.33136094674556,3,0.721699921496865,1,"Westhoek Zuid2020"
"2088","AGBro307",1.14795918367347,1,0.283976771750912,0.339,"Westhoek Zuid2020"
"2089","AGBro32",0.582514487276392,1,0.445328406584721,1,"Westhoek Zuid2020"
"2090","AGBro337",0.257751479289941,1,0.611669143863938,1,"Westhoek Zuid2020"
"2091","AGBro35",2.25,1,0.133614402537715,0.159,"Westhoek Zuid2020"
"2092","AGBro375",0.734693877551021,1,0.391365938307552,1,"Westhoek Zuid2020"
"2093","AGBro403",8.96,10,0.535903899673918,0.646,"Westhoek Zuid2020"
"2094","AGBro419",5.03703703703704,6,0.53907169891334,0.252,"Westhoek Zuid2020"
"2095","AGBro467",14.2244897959184,10,0.162996000080945,0.044,"Westhoek Zuid2020"
"2096","AGBro480",5.265,6,0.510301563016725,0.253,"Westhoek Zuid2020"
"2097","AGBro487",10.9866666666667,6,0.088789390293352,0.084,"Westhoek Zuid2020"
"2098","AGBro57",0.194444444444445,1,0.659243003692631,1,"Westhoek Zuid2020"
"2099","AGBro76",2.74,6,0.840700170332462,0.812,"Westhoek Zuid2020"
"2100","AGBro9",23.3333333333333,21,0.326466489324789,0.202,"Westhoek Zuid2020"
"2101","AGBro110",1.665,3,0.644742921291055,1,"Ter Yde IWVA2020"
"2102","AGBro111",6.69,6,0.350469349311795,0.355,"Ter Yde IWVA2020"
"2103","AGBro116",1.68253968253968,3,0.640822575345276,1,"Ter Yde IWVA2020"
"2104","AGBro12",6.77777777777778,6,0.341888096559588,0.334,"Ter Yde IWVA2020"
"2105","AGBro138",0.36,1,0.548506235500147,1,"Ter Yde IWVA2020"
"2106","AGBro144",10.2744444444444,6,0.113560248283142,0.027,"Ter Yde IWVA2020"
"2107","AGBro153",5.76,6,0.450604968222158,0.226,"Ter Yde IWVA2020"
"2108","AGBro16",0.0311418685121107,1,0.859924253238214,1,"Ter Yde IWVA2020"
"2109","AGBro161",6.52040816326531,3,0.0888611217844605,0.123,"Ter Yde IWVA2020"
"2110","AGBro20",0,0,1,1,"Ter Yde IWVA2020"
"2111","AGBro218",0.257751479289941,1,0.611669143863938,1,"Ter Yde IWVA2020"
"2112","AGBro227",2.88,6,0.823750431386001,1,"Ter Yde IWVA2020"
"2113","AGBro234",4.83950617283951,3,0.18393364762402,0.235,"Ter Yde IWVA2020"
"2114","AGBro266",2.25,1,0.133614402537715,0.437,"Ter Yde IWVA2020"
"2115","AGBro299",0.520661157024794,6,0.997577916793903,1,"Ter Yde IWVA2020"
"2116","AGBro307",2.7225,1,0.098942936067296,0.158,"Ter Yde IWVA2020"
"2117","AGBro32",0,1,1,1,"Ter Yde IWVA2020"
"2118","AGBro337",0.64,3,0.887217281585166,1,"Ter Yde IWVA2020"
"2119","AGBro35",6,1,0.0143058784354296,0.105,"Ter Yde IWVA2020"
"2120","AGBro375",1.12,1,0.28991845394257,1,"Ter Yde IWVA2020"
"2121","AGBro403",9.57142857142857,6,0.143899255051233,0.256,"Ter Yde IWVA2020"
"2122","AGBro419",4.16,3,0.244697280581039,0.079,"Ter Yde IWVA2020"
"2123","AGBro467",12.0555555555556,15,0.674819139363331,0.832,"Ter Yde IWVA2020"
"2124","AGBro480",6.37777777777778,6,0.382227485999605,0.191,"Ter Yde IWVA2020"
"2125","AGBro487",1.02777777777778,3,0.794530974147486,1,"Ter Yde IWVA2020"
"2126","AGBro57",0.0311418685121107,1,0.859924253238214,1,"Ter Yde IWVA2020"
"2127","AGBro76",2.7,6,0.845447300031414,0.714,"Ter Yde IWVA2020"
"2128","AGBro9",16.5,15,0.349621411929715,0.32,"Ter Yde IWVA2020"
"2129","AGBro110",0.848550295857988,3,0.837822607952896,0.761,"Harchies2021"
"2130","AGBro111",19.1090822665508,3,0.000259560978756679,0.01,"Harchies2021"
"2131","AGBro116",1.75925330812854,3,0.623841753246845,0.495,"Harchies2021"
"2132","AGBro12",22.734375,10,0.0117706662205725,0.02,"Harchies2021"
"2133","AGBro138",19.1116083484433,3,0.000259248922404476,0.013,"Harchies2021"
"2134","AGBro144",10.5618543713782,6,0.102899079904709,0.016,"Harchies2021"
"2135","AGBro153",2.29591836734694,1,0.129714467787912,0.147,"Harchies2021"
"2136","AGBro16",0.06640625,1,0.796642998646268,1,"Harchies2021"
"2137","AGBro161",7.29903978052126,3,0.0629531429538269,0.173,"Harchies2021"
"2138","AGBro20",0,0,1,1,"Harchies2021"
"2139","AGBro227",0.06640625,1,0.796642998646268,1,"Harchies2021"
"2140","AGBro234",0,0,1,1,"Harchies2021"
"2141","AGBro266",3.19222222222222,1,0.0739893682190301,0.098,"Harchies2021"
"2142","AGBro299",5.17018007202881,3,0.159751522201786,0.074,"Harchies2021"
"2143","AGBro307",6.84206266620418,1,0.00890359741820757,0.07,"Harchies2021"
"2144","AGBro32",0,1,1,1,"Harchies2021"
"2145","AGBro337",0,0,1,1,"Harchies2021"
"2146","AGBro35",0.515450361604208,1,0.472788907323068,0.441,"Harchies2021"
"2147","AGBro375",5.56476002629849,1,0.0183255219312954,0.057,"Harchies2021"
"2148","AGBro403",5.07918367346939,3,0.166089907114729,0.179,"Harchies2021"
"2149","AGBro419",0,0,1,1,"Harchies2021"
"2150","AGBro467",3.15259259259259,6,0.789465615865478,0.629,"Harchies2021"
"2151","AGBro480",3.00315947110819,3,0.39113830443986,0.299,"Harchies2021"
"2152","AGBro487",1.6094674556213,1,0.204566677581031,0.534,"Harchies2021"
"2153","AGBro57",13.0292503589207,1,0.000306663279630359,0,"Harchies2021"
"2154","AGBro76",0.780612244897959,1,0.376953958932281,1,"Harchies2021"
"2155","AGBro9",3.76081632653061,6,0.70900667386385,0.529,"Harchies2021"
"2156","AGBro110",2.20459136822773,3,0.531044581148018,0.271,"Lagland2021"
"2157","AGBro111",38.7513888888889,15,0.000697993351001069,0.001,"Lagland2021"
"2158","AGBro116",3.83511867254778,1,0.0501894380229886,0.067,"Lagland2021"
"2159","AGBro12",18.4406311637081,15,0.240209023991729,0.039,"Lagland2021"
"2160","AGBro138",9.96228299643282,1,0.00159779798447812,0.011,"Lagland2021"
"2161","AGBro144",4.33305555555556,6,0.631702083751405,0.396,"Lagland2021"
"2162","AGBro153",4.26530612244898,6,0.640822044417188,0.263,"Lagland2021"
"2163","AGBro16",20.703125,3,0.000121329071397502,0.026,"Lagland2021"
"2164","AGBro161",0.208757396449704,1,0.6477430919824,1,"Lagland2021"
"2165","AGBro20",0,0,1,1,"Lagland2021"
"2166","AGBro227",2.8125,1,0.0935325126890938,0.156,"Lagland2021"
"2167","AGBro234",4.91370808678501,6,0.554927502125443,0.165,"Lagland2021"
"2168","AGBro266",0.0554016620498615,1,0.813917240689716,1,"Lagland2021"
"2169","AGBro299",1.20987654320988,1,0.271356573571598,0.271,"Lagland2021"
"2170","AGBro307",3.26060408163265,1,0.0709629800420108,0.105,"Lagland2021"
"2171","AGBro32",1.60352513456918,1,0.205404362352004,0.194,"Lagland2021"
"2172","AGBro337",0.262975778546713,1,0.608083086382607,1,"Lagland2021"
"2173","AGBro35",16,1,6.334248366624e-05,0,"Lagland2021"
"2174","AGBro375",25.2445369406868,3,1.37253518388558e-05,0.002,"Lagland2021"
"2175","AGBro403",30.9637188208617,6,2.57568107008277e-05,0.004,"Lagland2021"
"2176","AGBro419",0.00697288648140808,1,0.933450947095637,1,"Lagland2021"
"2177","AGBro467",13.5199704142012,6,0.0354830057597123,0.001,"Lagland2021"
"2178","AGBro480",1.9501059244649,3,0.582826713319599,0.319,"Lagland2021"
"2179","AGBro487",8.67063492063492,6,0.192966102784764,0.068,"Lagland2021"
"2180","AGBro57",7.78313892355617,1,0.00527360885129657,0.01,"Lagland2021"
"2181","AGBro76",2.34640831758034,3,0.503688648804692,0.357,"Lagland2021"
"2182","AGBro9",7.18765432098765,15,0.952231637203206,0.958,"Lagland2021"
